# EXPERIMENT NUMBER 1 
## optimizer : adam 
## number of hidden layers phonetic net: 2 
## number of hidden units phonetic net: 100 
## number of hidden layers acoustic net: 5 
## number of hidden units acoustic net: 250 
## phonetic embedding size: 75 
## lambda reconstruction: 1.000000 
## lambda embedding: 0.050000 
## learning rate : 0.001000 
## batch size : 10 
## approx number of steps: 1848000 
## approx number of steps per epoch: 369 
1	133.47884807	142.46782013	1.38363695	4.14961689	140.87670235	0.58119164
2	94.72251517	132.78681290	1.18936093	3.49025052	131.42293949	0.62591470
3	89.71716106	129.83500057	1.09881591	3.49105955	128.56163164	0.65140166
4	87.20518865	125.82840218	1.04058412	3.23949124	124.62584356	0.66702325
5	85.18851957	127.89479887	1.04786906	3.36616552	126.67862169	0.66680499
6	84.05174950	124.08290098	1.01635404	3.22425987	122.90533375	0.67559464
7	82.82973755	124.70951067	1.01782297	3.10737652	123.53631893	0.67959079
8	82.18626507	122.49319424	1.00293084	3.25219858	121.32765331	0.68560736
9	81.02688540	122.60850307	1.00832505	3.30271705	121.43504234	0.68382820
10	80.21116774	122.82501707	1.01316756	3.20823468	121.65143784	0.69136711
11	79.68116762	124.56412853	1.03421553	3.24050479	123.36788765	0.68887402
12	79.40218978	122.30123480	1.08000719	3.42176431	121.05013935	0.68367008
13	78.39507004	121.91943985	1.06938295	3.34541513	120.68278603	0.68899096
